WellName,Formation Class,Latitude_BH,Longitude_BH,TVD_FT,TopOfZone_FT,BottomOfZone_FT,Isopach_FT,GammaRay_API,BulkDensity_GPerCC,Resistivity_OHMSM,DensityPorosity_PCT,EffectivePorosity_PCT,TotalOrganicCarbon_WTPCT
W1071,A,31.69123711,-103.458317,11541,11395.7529,11614.61624,263.95021,89.172886,2.511587,637.466864,0.116007,0.08791,3.449784
W1072,A,31.68945969,-103.4560044,11567,11395.7529,11614.61624,263.95021,89.172886,2.511587,637.466864,0.116007,0.08791,3.449784
W1073,A,31.6904729,-103.4571244,11661,11395.7529,11614.61624,263.95021,89.172886,2.511587,637.466864,0.116007,0.08791,3.449784
W1074,A,31.376248,-103.201515,11265,11184.03333,11444.65806,263.958534,85.965878,2.538157,24.761241,0.105122,0.062592,2.384743
W1075,A,31.95138154,-103.4332196,12565,12314.51728,12583.47695,263.967432,80.764269,2.583824,67.709331,0.073773,0.059614,2.290583
W1076,A,31.7275,-104.069852,9461,9291.572092,9562.387444,263.987058,90.512436,2.548641,138.941228,0.094851,0.073406,2.992386
W1077,A,31.36411401,-103.3786105,10729,10601.32158,10851.74967,264.075535,87.689118,2.532159,162.941682,0.104162,0.069696,2.500489
W1078,A,31.41514575,-103.3663022,10835,10601.32158,10851.74967,264.075535,87.689118,2.532159,162.941682,0.104162,0.069696,2.500489
W1079,A,31.41422248,-103.3640336,10853,10601.32158,10851.74967,264.075535,87.689118,2.532159,162.941682,0.104162,0.069696,2.500489
W1080,A,31.39677084,-103.4372854,10705,10561.15289,10844.15235,264.082269,83.590073,2.52276,68.373872,0.109539,0.069933,2.649024
W1081,A,31.070585,-103.319941,10346,10218.73353,10469.89493,264.091476,80.193361,2.52605,75.72004,0.107289,0.080568,3.056686
W1082,A,31.69842318,-104.0139533,9963,9603.09678,9841.47076,264.175163,85.688818,2.553799,165.363598,0.092118,0.072281,2.795267
W1083,A,31.27318517,-103.3082483,10654,10598.80681,10810.9988,264.243098,82.225816,2.530195,259.724792,0.104512,0.081061,2.721931
W1084,A,31.27302282,-103.3122634,10675,10598.80681,10810.9988,264.243098,82.225816,2.530195,259.724792,0.104512,0.081061,2.721931
W1085,A,31.27299954,-103.3105709,10693,10598.80681,10810.9988,264.243098,82.225816,2.530195,259.724792,0.104512,0.081061,2.721931
W1086,A,31.31751867,-103.3373957,10716,10596.48546,10847.39053,264.267889,86.322291,2.52832,117.680398,0.106149,0.074551,2.66199
W1087,B,32.0218146,-103.6701223,9362,9295.361271,9530.671533,264.289573,96.196355,2.521782,208.149173,0.10986,0.086485,3.308761
W1088,B,32.06585556,-103.6793045,9440,9324.772627,9569.040059,264.301976,92.290338,2.532632,62.10791,0.103506,0.084306,3.145129
W1089,B,32.06584234,-103.681585,9456,9324.772627,9569.040059,264.301976,92.290338,2.532632,62.10791,0.103506,0.084306,3.145129
W1090,A,31.34077362,-103.4761651,10674,10423.53725,10688.42341,264.313005,89.949062,2.526504,156.680842,0.107287,0.070318,2.823608
W1091,A,31.78327189,-103.2694017,12222,11893.67281,12163.23085,264.370092,88.966793,2.494288,200.72624,0.12669,0.112629,2.942919
W1092,A,31.33559757,-103.5550786,10251,10237.07342,10509.6114,264.38741,85.82214,2.56598,70.775194,0.084171,0.060923,2.68628
W1093,B,31.6138464,-103.4957131,8851,8734.294044,9011.785995,264.417241,92.481394,2.471118,281.198408,0.13937,0.114859,4.051311
W1094,B,31.412793,-103.667878,6727,7451.833005,7692.180794,264.555917,76.696561,2.51864,71.627872,0.111941,0.080226,3.142309
W1095,B,31.412793,-103.667878,6727,7451.833005,7692.180794,264.555917,76.696561,2.51864,71.627872,0.111941,0.080226,3.142309
W1096,B,31.412793,-103.667878,11351,7451.833005,7692.180794,264.555917,76.696561,2.51864,71.627872,0.111941,0.080226,3.142309
W1097,A,31.20010855,-103.4053666,10533,10400.79915,10639.41899,264.632525,79.721741,2.54593,166.733618,0.095944,0.075399,2.727079
W1098,A,31.22918406,-103.402728,10585,10400.79915,10639.41899,264.632525,79.721741,2.54593,166.733618,0.095944,0.075399,2.727079
W1099,B,32.0216231,-103.8746496,8096,7984.065309,8242.238924,264.65011,88.514409,2.492741,514.156845,0.127002,0.097201,3.733819
W1100,A,31.94132637,-103.4129,12390,12324.44943,12591.08362,264.709628,81.765594,2.566776,71.067114,0.083664,0.070669,2.435003
W1101,A,31.94132637,-103.4129,12390,12324.44943,12591.08362,264.709628,81.765594,2.566776,71.067114,0.083664,0.070669,2.435003
W1102,A,31.200255,-103.400255,10474,10443.7589,10710.23609,264.74463,77.155223,2.544795,161.902097,0.09667,0.077951,2.737439
W1103,A,31.23074349,-103.4241161,10606,10443.7589,10710.23609,264.74463,77.155223,2.544795,161.902097,0.09667,0.077951,2.737439
W1104,A,31.16658291,-103.6256223,10397,10165.88682,10437.31612,264.748753,78.926536,2.580089,50.338166,0.075831,0.052064,2.689836
W1105,A,31.7300354,-104.119733,9110,8889.000789,9244.741462,264.75284,88.923987,2.540365,132.885457,0.100604,0.078248,3.043399
W1106,A,31.72974963,-104.1150385,9145,8933.373279,9276.202012,264.75894,88.713849,2.541201,135.810844,0.099934,0.077696,3.037767
W1107,A,31.48808239,-103.5556856,10591,10597.26752,10971.72739,264.780632,79.433159,2.547623,83.136906,0.092413,0.068191,2.368265
W1108,A,31.51629108,-103.5060696,10953,10597.26752,10971.72739,264.780632,79.433159,2.547623,83.136906,0.092413,0.068191,2.368265
W1109,B,32.31288073,-103.6611474,9973,9562.079318,9822.758731,264.847469,77.572356,2.530612,1634.065759,0.104947,0.086409,3.315369
W1110,A,,,11523,11415.97909,11764.24189,264.907314,86.450743,2.513079,202.049314,0.115181,0.081407,3.212059
W1111,A,32.167137,-103.577729,12460,12452.09035,12691.03819,264.962477,67.855103,2.60554,377.808004,0.061076,0.051597,1.751047
W1112,A,32.167166,-103.579354,12467,12452.09035,12691.03819,264.962477,67.855103,2.60554,377.808004,0.061076,0.051597,1.751047
W1113,A,32.167168,-103.580936,12496,12452.09035,12691.03819,264.962477,67.855103,2.60554,377.808004,0.061076,0.051597,1.751047
W1114,A,31.35564529,-103.4499475,10603,10567.09405,10856.09961,264.981063,83.201373,2.523815,63.949481,0.108911,0.070289,2.664699
W1115,A,31.97248198,-103.4415934,12590,12662.95524,12917.61473,264.99637,84.459643,2.514807,76.852572,0.114163,0.081169,2.99264
W1116,A,31.244967,-103.322191,10681,10586.87205,10865.97496,265.043431,81.141219,2.546064,329.436642,0.095975,0.081074,2.733169
W1117,A,31.247524,-103.322197,10698,10586.87205,10865.97496,265.043431,81.141219,2.546064,329.436642,0.095975,0.081074,2.733169
W1118,A,31.273088,-103.306191,10631,10596.29603,10821.91399,265.135455,81.76621,2.532237,277.058374,0.103333,0.08109,2.712615
W1119,B,32.59403228,-103.6048229,9404,9192.23661,9455.060474,265.135827,51.553198,2.566413,2152.245565,0.083952,0.049831,1.841586
W1120,A,31.62169122,-103.6151668,10941,10644.78385,10902.58168,265.141283,88.35912,2.534213,105.881037,0.102773,0.079277,3.078781
W1121,A,31.78975607,-104.1256819,9050,8873.270688,9136.866101,265.27521,86.105147,2.557947,80.802237,0.088951,0.070976,2.688387
W1122,A,31.4827817,-103.2939812,11350,11443.83797,11716.75757,265.36845,79.034513,2.523502,49.204016,0.105481,0.061484,2.34743
W1123,A,31.804905,-104.129154,9052,8841.892133,9107.688124,265.391734,86.102339,2.557803,79.698234,0.088966,0.071444,2.696275
W1124,A,30.99446106,-103.4134867,10090,9957.014332,10215.91996,265.458979,88.69555,2.550914,168.226212,0.092472,0.073491,2.932707
W1125,A,31.185957,-103.22362,10631,10502.29198,10759.85715,265.478761,77.425382,2.538934,135.147569,0.099596,0.079269,2.918819
W1126,A,31.25957733,-103.34026,10691,10648.31448,10887.64963,265.511143,82.770039,2.530193,215.830698,0.105055,0.08132,2.849985
W1127,A,31.35069642,-103.3952605,10770,10674.66304,10927.87689,265.541628,88.091878,2.534907,185.613565,0.102478,0.072203,2.610269
W1128,A,30.98161982,-103.4200364,10680,10004.83139,10262.92437,265.593851,87.437436,2.550699,175.960161,0.092587,0.073752,2.903295
W1129,B,32.03628877,-103.8850565,7660,7699.072223,7963.350791,265.633443,88.228068,2.468601,721.347722,0.141367,0.107206,4.245527
W1130,A,31.7852274,-103.2582145,12194,11962.76276,12246.50733,265.729664,88.589709,2.511818,120.249502,0.11639,0.094946,2.8764
W1131,A,31.56444759,-103.5873063,10828,10701.11781,10963.64027,265.805711,88.627662,2.529579,84.070448,0.105505,0.081831,3.12706
W1132,A,31.56384946,-103.5896608,10831,10701.11781,10963.64027,265.805711,88.627662,2.529579,84.070448,0.105505,0.081831,3.12706
W1133,B,32.0493467,-103.6701973,9384,9303.478057,9539.626682,265.822168,95.825997,2.523977,206.32496,0.108564,0.086047,3.286067
W1134,A,31.70057539,-104.1339047,9024,8800.746681,9152.027615,265.93389,90.139709,2.538371,122.762766,0.102534,0.079927,3.072168
W1135,A,31.700074,-104.129964,9056,8800.746681,9152.027615,265.93389,90.139709,2.538371,122.762766,0.102534,0.079927,3.072168
W1136,A,31.6321476,-103.4262976,11105,11148.41054,11629.43527,265.985211,88.629975,2.528061,177.071628,0.106508,0.081935,3.198811
W1137,A,31.341393,-103.58884,10135,10091.58504,10356.7314,265.991491,87.001347,2.568706,159.205572,0.082599,0.059082,2.669812
W1138,A,31.737758,-104.186906,8781,8502.174338,8810.796078,266.248259,90.076111,2.541712,61.695984,0.099029,0.078,2.866036
W1139,B,32.02183367,-103.6616249,9439,9323.922066,9561.70633,266.307891,96.319664,2.521344,228.364468,0.110089,0.086047,3.311318
W1140,B,32.0361784,-103.892017,7950,7948.31707,8214.212742,266.348251,89.084957,2.495176,596.029763,0.125537,0.093974,3.732491
W1141,A,31.61739004,-103.6117316,10937,10658.13928,10918.15254,266.469834,88.359461,2.532783,100.211322,0.103613,0.079911,3.091047
W1142,A,31.70054759,-104.1320514,9062,8802.715791,9146.39796,266.46991,90.399382,2.538144,121.139492,0.102757,0.08014,3.079721
W1143,A,31.253034,-103.322211,10682,10607.09608,10886.97824,266.516698,81.047485,2.54251,316.402017,0.098026,0.081166,2.747682
W1144,A,31.249943,-103.322203,10708,10607.09608,10886.97824,266.516698,81.047485,2.54251,316.402017,0.098026,0.081166,2.747682
W1145,B,31.99380139,-103.9935809,7012,6896.201129,7163.948187,266.581449,100.605937,2.485073,211.41373,0.131724,0.094274,4.217546
W1146,A,31.31961903,-103.3141415,10703,10592.12422,10846.38998,266.771056,88.397611,2.529216,73.222324,0.105289,0.074997,2.655309
W1147,A,31.6763664,-103.5024696,11303,11269.59943,11582.9605,266.810798,88.764015,2.513767,437.892364,0.114731,0.091717,3.431687
W1148,A,31.65464112,-103.4603893,11413,11310.90823,11592.276,266.863692,88.197892,2.507502,477.057412,0.118426,0.085707,3.353331
W1149,A,31.2866666,-103.7265606,10176,9864.611328,10139.5453,266.871393,90.378591,2.549131,29.241749,0.094508,0.085442,2.293226
W1150,A,31.26021978,-103.3370618,10669,10643.31626,10882.56739,266.909849,82.30395,2.529883,238.5598,0.105222,0.081284,2.814922
W1151,A,31.35890459,-103.32248,10722,10596.00021,10850.85695,266.930991,86.959523,2.528044,106.114573,0.106258,0.074318,2.649001
W1152,A,31.31686957,-103.3345678,10726,10596.00021,10850.85695,266.930991,86.959523,2.528044,106.114573,0.106258,0.074318,2.649001
W1153,A,31.31650638,-103.3328256,10844,10596.00021,10850.85695,266.930991,86.959523,2.528044,106.114573,0.106258,0.074318,2.649001
W1154,A,31.35913527,-103.3237956,10909,10596.00021,10850.85695,266.930991,86.959523,2.528044,106.114573,0.106258,0.074318,2.649001
W1155,A,31.78885293,-104.1131997,9107,8936.524093,9203.920756,266.95522,86.342343,2.557586,84.602261,0.089354,0.07037,2.702844
W1156,A,31.8541525,-103.4531179,12185,12046.94773,12307.48409,266.990962,84.717391,2.547785,109.092191,0.094848,0.077755,2.773286
W1157,A,31.302957,-103.292172,10737,10531.2197,10783.14149,267.00977,86.97168,2.528406,68.757627,0.105295,0.076294,2.666195
W1158,A,31.97185897,-103.4439944,12615,12676.54347,12924.49069,267.104663,84.59983,2.513755,78.297644,0.114787,0.08101,2.975704
W1159,A,31.23653318,-103.4242016,10529,10451.73186,10712.28472,267.122635,77.443747,2.543306,175.356276,0.097541,0.078752,2.746808
W1160,A,31.42792312,-103.2639575,11171,11093.39624,11306.52265,267.131599,90.615819,2.546997,81.692673,0.095405,0.059164,2.539516
W1161,A,31.72985935,-104.1170839,9086,8940.706354,9283.780659,267.168272,88.573522,2.541693,132.869553,0.099547,0.07739,3.031479
W1162,A,31.45551293,-103.3751744,10941,10861.70566,11076.44756,267.221159,89.840442,2.525725,111.6588,0.107799,0.06907,2.627969
W1163,A,31.11737933,-103.5323743,10666,10436.78924,10696.35299,267.233396,76.800221,2.531756,143.070049,0.102565,0.071559,3.256273
W1164,A,31.3749825,-103.3571301,10764,10606.6091,10856.00735,267.288439,86.854233,2.533154,141.309232,0.103587,0.068537,2.464286
W1165,A,31.269626,-103.719958,9847,9595.315893,9852.674521,267.429651,82.409279,2.559752,232.972404,0.088208,0.072928,2.217407
W1166,A,32.23304145,-104.1197012,10332,9428.478293,9717.269609,267.515025,71.002148,2.556159,61.147054,0.090181,0.05542,2.198539
W1167,A,31.66928638,-103.2903324,11859,11749.38252,12038.86761,267.548749,87.505101,2.497104,58.035043,0.124609,0.080371,2.944247
W1168,A,31.66887012,-103.2916062,11950,11749.38252,12038.86761,267.548749,87.505101,2.497104,58.035043,0.124609,0.080371,2.944247
W1169,A,31.669105,-103.288461,11991,11749.38252,12038.86761,267.548749,87.505101,2.497104,58.035043,0.124609,0.080371,2.944247
W1170,A,31.71141185,-103.3046095,12046,11749.38252,12038.86761,267.548749,87.505101,2.497104,58.035043,0.124609,0.080371,2.944247
W1171,A,31.81053678,-103.9775229,10103,10045.32193,10302.67513,267.559717,92.965908,2.571675,27.138805,0.080954,0.060083,2.895602
W1172,A,31.671007,-104.265096,8206,8082.047877,8335.657478,267.604199,91.830186,2.566315,61.727921,0.084146,0.06893,2.026111
W1173,A,31.85425589,-103.5870147,11721,11662.2994,11930.15604,267.65527,83.191945,2.550353,114.602061,0.094153,0.075594,2.951569
W1174,A,31.85425318,-103.5890124,11763,11662.2994,11930.15604,267.65527,83.191945,2.550353,114.602061,0.094153,0.075594,2.951569
W1175,A,31.42658591,-103.4533578,10490,10554.01236,10819.48348,267.68092,86.89265,2.536573,158.216682,0.101394,0.069234,2.588699
W1176,A,31.4279781,-103.4555479,10491,10554.01236,10819.48348,267.68092,86.89265,2.536573,158.216682,0.101394,0.069234,2.588699
W1177,A,31.42655845,-103.4534488,10665,10554.01236,10819.48348,267.68092,86.89265,2.536573,158.216682,0.101394,0.069234,2.588699
W1178,A,31.427599,-103.454355,10720,10554.01236,10819.48348,267.68092,86.89265,2.536573,158.216682,0.101394,0.069234,2.588699
W1179,A,31.77027056,-103.2556744,12150,11915.56252,12199.53266,267.68374,87.632197,2.535687,57.685032,0.102128,0.076849,2.770804
W1180,A,31.76923271,-103.2585112,12151,11915.56252,12199.53266,267.68374,87.632197,2.535687,57.685032,0.102128,0.076849,2.770804
W1181,A,31.561735,-104.014559,9868,9824.509947,10092.01715,267.711851,92.296677,2.557357,64.287184,0.092259,0.0749,2.977451
W1182,A,31.35749074,-103.4435767,10307,10587.45719,10878.51795,267.802061,83.007319,2.524461,79.005575,0.108546,0.070222,2.643516
W1183,A,31.657654,-104.119218,9101,8898.488509,9201.826223,267.805841,91.454573,2.537668,118.743828,0.102912,0.080405,3.098048
W1184,A,31.27313285,-103.3039439,10736,10592.93298,10807.29383,267.840753,82.309493,2.529666,253.385106,0.104664,0.081036,2.713272
W1185,A,31.973367,-103.45836,12780,12518.71062,12786.99834,267.905245,85.176762,2.529186,90.695509,0.105732,0.077158,2.960959
W1186,A,32.25476194,-103.4209332,11685,11554.13993,11815.85152,268.012067,73.670921,2.581441,125.721674,0.071949,0.059344,1.954626
W1187,A,31.38240897,-103.220731,11082,10816.02297,11086.98494,268.055735,79.949603,2.504449,16.214486,0.122657,0.067231,2.352907
W1188,A,31.268673,-102.998391,10146,9937.17047,10209.35622,268.065632,88.021192,2.530148,128.502321,0.105454,0.078861,3.423742
W1189,B,32.0659111,-103.6769947,9463,9335.771234,9579.454459,268.070148,93.030379,2.533739,106.175233,0.102831,0.083996,3.158774
W1190,A,31.73990673,-103.4225403,11703,11626.83037,11892.59841,268.130561,85.094634,2.502388,28.808437,0.12139,0.095931,3.410003
W1191,A,31.72964591,-104.1338984,8933,8813.766587,9196.471202,268.150039,89.165769,2.539767,121.163439,0.101104,0.078685,3.037039
W1192,A,31.72974326,-104.1319181,9043,8813.766587,9196.471202,268.150039,89.165769,2.539767,121.163439,0.101104,0.078685,3.037039
W1193,B,31.89849683,-103.7128339,8528,8514.493102,8790.803286,268.151122,91.381248,2.468912,684.79343,0.134071,0.089908,2.846324
W1194,A,31.681876,-103.444903,11587,11452.69495,11711.48722,268.235869,90.526858,2.524606,890.886147,0.108376,0.083121,3.490565
W1195,A,31.974204,-103.404624,12575,12553.32147,12832.38044,268.27427,84.330656,2.535294,71.607037,0.102006,0.084476,2.934831
W1196,B,32.09307652,-103.6727745,9495,9356.507064,9606.952829,268.292464,91.674686,2.533489,67.044405,0.102989,0.083544,3.136876
W1197,B,32.02186785,-103.6570687,9458,9351.896834,9592.509436,268.322025,96.300758,2.520742,252.147437,0.110413,0.085624,3.314164
W1198,B,32.210136,-103.79252,8976,8920.10771,9198.9299,268.430433,40.988738,2.611565,773.874288,0.057867,0.064845,1.875378
W1199,A,31.38389778,-103.3334394,10670,10665.44144,10908.65507,268.444575,89.443026,2.536674,116.071991,0.10148,0.067142,2.44201
W1200,B,32.06583445,-103.6874234,9034,8989.659868,9299.352269,268.499092,55.580306,2.54858,751.391926,0.094441,0.078233,2.387762
W1201,A,32.20278056,-103.3993787,12391,12476.67353,12752.41911,268.507265,78.033829,2.598822,458.740621,0.065363,0.054873,2.120864
W1202,A,31.53097,-103.471361,10991,10722.76013,11186.36256,268.61199,81.516503,2.543203,44.316276,0.095204,0.072442,2.656161
W1203,A,31.72253336,-104.1360332,8985,8771.334729,9160.437692,268.709091,89.492169,2.539262,116.310656,0.101623,0.079133,3.037922
W1204,B,32.10993606,-103.9777122,7537,7393.080979,7670.907301,268.720065,100.381627,2.401916,167.541404,0.180142,0.111997,4.142935
W1205,A,31.64971706,-103.2997391,11632,11501.75184,11765.94101,268.73903,64.412138,2.577323,69.637994,0.0746,0.065807,2.37695
W1206,A,31.64971706,-103.2997391,11632,11501.75184,11765.94101,268.73903,64.412138,2.577323,69.637994,0.0746,0.065807,2.37695
W1207,B,32.17388403,-103.7495994,8741,8576.429613,8870.440897,268.785543,86.228029,2.476462,472.584345,0.136594,0.108337,3.924481
W1208,B,32.07867151,-103.6478854,9131,9139.339508,9451.815901,268.827781,48.161016,2.57193,1104.727881,0.08082,0.061594,1.732923
W1209,A,31.11946,-102.992355,9747,9674.619968,9944.005805,268.850776,73.026208,2.537955,350.444389,0.07595,0.065455,2.147595
W1210,A,31.156255,-103.235099,10419,10393.53197,10654.0903,268.875338,76.550766,2.538385,117.385971,0.099867,0.078983,2.953851
W1211,A,31.58383132,-103.3907753,11080,11144.73738,11585.93337,268.944693,90.240797,2.532497,67.285794,0.103889,0.078474,3.095326
W1212,A,31.586435,-103.394664,11268,11144.73738,11585.93337,268.944693,90.240797,2.532497,67.285794,0.103889,0.078474,3.095326
W1213,A,30.963521,-103.499575,9855,9754.796113,10013.20042,268.955108,73.711076,2.589528,244.569346,0.069854,0.057576,2.115094
W1214,A,31.38304165,-103.4105054,10706,10675.01776,10952.02945,268.963589,85.101896,2.530433,129.549815,0.105087,0.070786,2.59303
W1215,A,31.74368278,-103.2456101,12055,11892.84945,12172.7684,268.980783,87.216977,2.542601,42.128251,0.098022,0.071209,2.735918
W1216,A,31.74247744,-103.2499664,12092,11892.84945,12172.7684,268.980783,87.216977,2.542601,42.128251,0.098022,0.071209,2.735918
W1217,B,32.01973298,-104.0314362,7051,6914.028778,7192.05412,269.080867,99.27918,2.474292,265.938145,0.138002,0.103322,4.320022
W1218,A,32.080402,-103.743445,12090,12048.51826,12315.7762,269.082043,71.893112,2.596641,47.37957,0.066108,0.047781,2.378377
