WellName,OilGravityAPI,GasGravity,SolutionGasOilRatio,InitialReservoirPressure,ReservoirTemperature,Bob,Boi,Bgi,Bwi,Coi,Cgi,Cwi,Cti,Coi(Vazquez-Beggs)
A476,45.90759277,0.797295213,2620.759521,8181.102051,176.1772614,2.647960123,2.496704345,0.000500954,1.007031815,1.75E-05,4.58E-05,2.25E-06,1.30E-05,1.75E-05
A477,45.90759277,0.797295213,2637.494385,8442.540039,181.807251,2.664764306,2.506491085,0.000498739,1.008170797,1.72E-05,4.40E-05,2.25E-06,1.64E-05,1.72E-05
A478,45.90759277,0.797295213,2636.97876,8203.894531,176.6680908,2.659855383,2.50721005,0.000500813,1.007136649,1.76E-05,4.56E-05,2.25E-06,1.30E-05,1.76E-05
A479,45,0.8,2824.153265,8567.009766,174.4936829,2.789348554,2.617352571,0.000491894,1.005551647,1.79E-05,4.23E-05,2.22E-06,1.28E-05,1.79E-05
A480,45,0.8,1282.949408,8705.248047,174.987915,1.753225943,1.673253254,0.000489325,1.005357283,8.75E-06,4.13E-05,2.21E-06,8.76E-06,8.75E-06
A481,42,0.8,1543.494864,8677.331055,174.4267426,1.908837633,1.81838676,0.000489592,1.005256663,1.02E-05,4.15E-05,2.21E-06,9.14E-06,1.02E-05
A482,45.384,0.8,1373.76,10280,174,1.810122824,1.716083924,0.000461595,1.001164262,7.84E-06,3.14E-05,2.10E-06,8.22E-06,7.84E-06
A483,50.13002777,0.779061139,4841.358887,7023.771973,170.5003815,4.314735756,4.139800666,0.000525825,1.008174452,3.62E-05,5.86E-05,2.31E-06,2.65E-05,3.62E-05
A484,54.85877228,0.759288907,3895.264648,6695.934082,183.0680542,3.591531105,3.458140914,0.000544976,1.013055133,3.14E-05,6.59E-05,2.37E-06,2.40E-05,3.13E-05
A485,45.1288147,0.801139951,3583.035156,9563.489258,185.4118042,3.357972486,3.096693083,0.000479507,1.006525042,2.02E-05,3.61E-05,2.19E-06,1.41E-05,2.02E-05
A486,45.1288147,0.801139951,3940.688965,9334.857422,184.0672607,3.627138335,3.342760113,0.000482791,1.006665199,2.26E-05,3.75E-05,2.20E-06,1.52E-05,2.26E-05
A487,45,0.8,2032.508724,8361.28418,178.095108,2.24205877,2.122308685,0.000498406,1.007186615,1.37E-05,4.43E-05,2.24E-06,1.27E-05,1.37E-05
A488,43.9988327,0.80631268,1852.422363,9383.599609,179.6636963,2.124362789,2.004044523,0.000480051,1.00513728,1.12E-05,3.67E-05,2.18E-06,8.32E-06,1.12E-05
A489,45,0.8,3539.358465,8088.541504,175.9358368,3.313584718,3.116235377,0.000503389,1.007207016,2.34E-05,4.65E-05,2.25E-06,1.67E-05,2.34E-05
A490,45,0.8,6182.269254,8080.980469,177.3377533,5.405700587,5.055795697,0.000504304,1.007650876,3.98E-05,4.67E-05,2.26E-06,2.50E-05,3.98E-05
A491,43.53636364,0.7,1485.635145,8573.652344,175.6227875,1.816843564,1.739255054,0.00048163,1.005880334,1.02E-05,4.56E-05,2.22E-06,8.88E-06,1.02E-05
A492,45,0.8,2062.222622,8542.375,174.3331451,2.258923706,2.134874285,0.000492212,1.005551353,1.35E-05,4.25E-05,2.22E-06,9.59E-06,1.35E-05
A493,45,0.8,1657.947345,8506.875,174.2549133,1.990995352,1.891118435,0.000493004,1.005626687,1.11E-05,4.28E-05,2.22E-06,9.00E-06,1.11E-05
A494,44.47363636,0.73,1501.472986,8856.245117,182.4334412,1.852680559,1.766473189,0.000483084,1.007340914,1.01E-05,4.28E-05,2.23E-06,1.09E-05,1.01E-05
A495,45,0.8,1837.560073,8361.691406,174.5488739,2.108953227,2.000364148,0.000496196,1.006068393,1.24E-05,4.40E-05,2.23E-06,9.29E-06,1.24E-05
A496,45,0.8,2721.35476,8484.338867,174.7723999,2.716320752,2.553045251,0.000493753,1.005838493,1.75E-05,4.30E-05,2.22E-06,1.07E-05,1.74E-05
A497,43.2,0.78,2035.379374,8718.354492,180.6240997,2.22198125,2.104587434,0.000490181,1.00711296,1.32E-05,4.23E-05,2.23E-06,1.27E-05,1.32E-05
A498,44.6,0.78,2597.569827,8608.828125,179.7078094,2.608073668,2.457497405,0.000491906,1.007096729,1.66E-05,4.31E-05,2.23E-06,1.50E-05,1.66E-05
A499,44.84545455,0.720181818,1656.320503,8782.166016,175.0737,1.935356163,1.84363745,0.000478689,1.005184986,1.09E-05,4.32E-05,2.20E-06,8.79E-06,1.09E-05
A500,45,0.8,1699.082299,8808.349609,175.5956879,2.018857369,1.913569165,0.0004877,1.005298504,1.10E-05,4.06E-05,2.20E-06,8.82E-06,1.10E-05
A501,45.2,0.78,2194.79633,8970.707031,178.8322906,2.334787957,2.199719486,0.000483846,1.005893642,1.37E-05,4.02E-05,2.20E-06,1.26E-05,1.37E-05
A502,45,0.8,2450.234125,8508.634766,171.9483337,2.523086376,2.376050739,0.00049159,1.004908976,1.58E-05,4.26E-05,2.21E-06,1.02E-05,1.57E-05
A503,45,0.8,3122.732831,8555.431641,170.5537262,3.001357308,2.809230176,0.0004897,1.004353917,1.96E-05,4.21E-05,2.20E-06,1.24E-05,1.96E-05
A504,42.65454545,0.78,2219.220526,8826.833008,178.3787079,2.340047562,2.21192233,0.000486531,1.00612435,1.40E-05,4.13E-05,2.21E-06,1.33E-05,1.40E-05
A505,43.19090909,0.78,2579.270179,8639.420898,176.5966949,2.585511571,2.439167622,0.000489308,1.006036592,1.64E-05,4.26E-05,2.22E-06,1.49E-05,1.63E-05
A506,43.4,0.81,2933.521046,8703.760742,175.8605042,2.872591359,2.69122352,0.000491142,1.005630572,1.82E-05,4.10E-05,2.21E-06,1.60E-05,1.82E-05
A507,43.4,0.795,3196.656566,8701.453125,177.6543579,3.0439254,2.851580594,0.000490334,1.006195164,1.98E-05,4.16E-05,2.22E-06,1.70E-05,1.98E-05
A508,43.18181818,0.717727273,1964.874651,8878.592773,174.3246613,2.11798501,2.014369283,0.000476108,1.00472769,1.25E-05,4.26E-05,2.19E-06,9.86E-06,1.25E-05
A509,41.39090909,0.721272727,3450.934028,8743.357422,171.524353,3.090226775,2.927955653,0.00047729,1.004182092,2.11E-05,4.33E-05,2.19E-06,1.32E-05,2.11E-05
A510,48,0.8,1929.072995,8993.053711,176.422821,2.18220485,2.054995353,0.000484508,1.005085192,1.21E-05,3.93E-05,2.19E-06,1.19E-05,1.21E-05
A511,45,0.8,4257.472175,8683.108398,170.3424072,3.853763812,3.572294627,0.000486935,1.003966705,2.58E-05,4.10E-05,2.19E-06,1.53E-05,2.58E-05
A512,45,0.75,3823.820942,8987.109375,176.3061981,3.436110242,3.209557711,0.000478603,1.005073486,2.27E-05,4.09E-05,2.19E-06,1.80E-05,2.27E-05
A513,45,0.78,3549.361657,8973.923828,176.0475311,3.287862023,3.061689585,0.000482149,1.005017312,2.12E-05,4.00E-05,2.19E-06,1.71E-05,2.12E-05
A514,43.9,0.78,2831.171426,8974.660156,176.0619812,2.764088352,2.591707817,0.000482158,1.005021835,1.71E-05,4.00E-05,2.19E-06,1.48E-05,1.71E-05
A515,42.13256484,0.78,2919.110071,8989.790039,176.3587952,2.815888612,2.643197611,0.000481952,1.005065126,1.76E-05,3.99E-05,2.19E-06,1.50E-05,1.76E-05
A516,45,0.8,13175.14569,8691.374023,169.2756042,11.70706193,10.39289321,0.000486067,1.003614743,7.70E-05,4.09E-05,2.19E-06,3.20E-05,7.71E-05
A517,45.81890909,0.732727273,9342.191282,8043.614746,158.7824097,7.782226909,7.448020833,0.000485441,1.00205683,5.93E-05,4.81E-05,2.20E-06,3.23E-05,5.93E-05
A518,42.80909091,0.727909091,7648.742278,8697.455078,168.9878387,6.297662622,5.921981606,0.000477361,1.003526707,4.53E-05,4.33E-05,2.19E-06,2.58E-05,4.53E-05
A519,45,0.8,5863.186332,8908.625,179.7710724,5.144686476,4.712205513,0.000488245,1.006365855,3.44E-05,4.01E-05,2.21E-06,2.44E-05,3.43E-05
A520,45,0.8,5985.206892,8854.385742,178.4436951,5.243778856,4.803785133,0.000488428,1.00607002,3.52E-05,4.04E-05,2.21E-06,2.48E-05,3.52E-05
A521,44.90909091,0.73,292.2421275,8837.118164,175.6372528,1.183016553,1.155398694,0.000479025,1.005236873,3.12E-06,4.26E-05,2.20E-06,6.73E-06,3.12E-06
A522,45.94,0.72,3603.896278,8810.931641,175.116806,3.230016646,3.039353513,0.00047808,1.005123843,2.19E-05,4.30E-05,2.20E-06,1.76E-05,2.19E-05
A523,45,0.8,2789.199208,8818.481445,174.0784149,2.764005802,2.587764565,0.000486593,1.004799987,1.72E-05,4.04E-05,2.20E-06,1.31E-05,1.72E-05
A524,43,0.8,1796.751385,8783.390625,177.3578491,2.07761171,1.969958517,0.000489161,1.005901881,1.16E-05,4.08E-05,2.21E-06,1.03E-05,1.16E-05
A525,45,0.8,1981.970093,8762.72168,176.3858643,2.206654504,2.084392272,0.000488972,1.00564592,1.27E-05,4.09E-05,2.21E-06,1.08E-05,1.27E-05
A526,44.4,0.78,2195.281121,8874.09375,173.7129059,2.32740046,2.195750041,0.000482675,1.004537424,1.37E-05,4.06E-05,2.19E-06,1.24E-05,1.37E-05
A527,42.9,0.78,1985.171052,9048.098633,182.130249,2.189055626,2.070545248,0.000484511,1.006768095,1.24E-05,3.99E-05,2.21E-06,1.19E-05,1.24E-05
A528,44.33636364,0.73,2682.570899,8707.273438,171.8831482,2.598184879,2.457409096,0.000479256,1.004392046,1.68E-05,4.34E-05,2.20E-06,1.29E-05,1.68E-05
A529,45,0.8,1638.327281,9012.304688,173.5769043,1.977719393,1.874514179,0.000482457,1.004148394,1.04E-05,3.89E-05,2.18E-06,9.80E-06,1.04E-05
A530,43.7,0.78,1225.546057,9183.410156,176.8723907,1.70692695,1.630175447,0.00047868,1.004754616,8.02E-06,3.86E-05,2.18E-06,9.65E-06,8.02E-06
A531,45,0.8,1707.277618,9027.520508,173.8699646,2.022795521,1.915131449,0.000482409,1.004214556,1.08E-05,3.89E-05,2.18E-06,9.97E-06,1.08E-05
A532,45,0.8,2149.629017,8954.887695,172.4710541,2.316576536,2.181127785,0.000482941,1.003954559,1.33E-05,3.92E-05,2.18E-06,1.11E-05,1.33E-05
A533,45.5,0.78,2318.647509,9144.864258,179.0133209,2.420113109,2.273651243,0.000480679,1.005527668,1.41E-05,3.90E-05,2.19E-06,1.26E-05,1.41E-05
A534,42.43545455,0.73,1895.195797,6781.848145,130.6183319,2.046193022,1.976389858,0.000498525,0.997164841,1.47E-05,5.93E-05,2.23E-06,1.13E-05,1.47E-05
A535,46.51826477,0.79486841,5022.56543,8335.342773,176.4241791,4.464799944,4.153065855,0.00049739,1.006733158,3.16E-05,4.46E-05,2.24E-06,1.67E-05,3.16E-05
A536,45,0.8,2418.311773,8280.446289,176.5308075,2.50486257,2.364600714,0.000499188,1.006892289,1.61E-05,4.48E-05,2.24E-06,1.10E-05,1.61E-05
A537,48.6,0.8,3510.688271,7035.06543,184.5584106,3.326829289,3.176780461,0.000538112,1.012665261,2.70E-05,5.90E-05,2.36E-06,2.18E-05,2.70E-05
A538,45,0.8,1936.880935,8867.197266,171.4955902,2.172399439,2.052019224,0.000484056,1.003876181,1.22E-05,3.98E-05,2.18E-06,9.15E-06,1.22E-05
A539,43.20909091,0.723909091,2724.47495,9086.28418,173.8085938,2.614485478,2.468058674,0.000472229,1.004047079,1.64E-05,4.08E-05,2.18E-06,1.15E-05,1.64E-05
A540,45,0.8,2199.241216,8915.662109,172.4329224,2.350357083,2.212198742,0.000483648,1.004041729,1.36E-05,3.95E-05,2.18E-06,1.02E-05,1.36E-05
A541,46.7,0.78,2679.553425,9668.203125,190.5740967,2.685803584,2.500964737,0.000477527,1.007955106,1.54E-05,3.65E-05,2.21E-06,1.33E-05,1.54E-05
A542,45,0.8,2109.52357,8680.382813,177.2250366,2.293379234,2.164296981,0.00049107,1.006109656,1.36E-05,4.16E-05,2.22E-06,1.02E-05,1.36E-05
A543,43.00909091,0.72,1867.043194,8626.953125,177.1824646,2.060816987,1.964792482,0.000483438,1.006246175,1.23E-05,4.47E-05,2.22E-06,9.75E-06,1.23E-05
A544,43.3,0.73,1625.219165,8827.668945,178.2519379,1.921310138,1.831594775,0.000480914,1.00608427,1.07E-05,4.28E-05,2.21E-06,9.67E-06,1.07E-05
A545,42.5,0.78,1393.423109,9855.047852,172.0927124,1.802886003,1.71470806,0.000464325,1.001627418,8.23E-06,3.42E-05,2.12E-06,1.01E-05,8.23E-06
A546,42.9,0.82,1731,10109.5459,176.6594086,2.047815735,1.930130751,0.00046852,1.002423593,9.74E-06,3.20E-05,2.12E-06,9.76E-06,9.73E-06
A547,42.07516479,0.815205812,1179.554077,10356.79297,180.9799194,1.694820554,1.614756099,0.000466389,1.003163352,6.90E-06,3.11E-05,2.12E-06,9.28E-06,6.90E-06
A548,44.6,0.78,1946.852256,8637.369141,180.4303894,2.168718217,2.054393125,0.00049172,1.007251828,1.28E-05,4.29E-05,2.23E-06,1.22E-05,1.28E-05
A549,49.9,0.78,2794.578845,8030.017578,181.2507172,2.776316673,2.613740227,0.000505916,1.009028361,1.91E-05,4.82E-05,2.28E-06,1.36E-05,1.91E-05
A550,49.1,0.78,4235.223747,6788.068359,180.470459,3.842522639,3.714838619,0.000541385,1.011972598,3.32E-05,6.30E-05,2.36E-06,2.46E-05,3.32E-05
A551,43.5,0.78,2149.35796,10403.16016,179.3822174,2.297760715,2.150670796,0.000459969,1.002539493,1.16E-05,3.16E-05,2.11E-06,1.14E-05,1.16E-05
A552,60.95277023,0.735205352,3889.966797,6866.195801,167.3445435,3.572470109,3.400622662,0.000524635,1.007595616,3.03E-05,6.27E-05,2.31E-06,1.87E-05,3.03E-05
A553,60.95277023,0.735205352,3893.249268,7013.001953,170.9225464,3.578366095,3.397231083,0.000522586,1.008332181,2.98E-05,6.10E-05,2.31E-06,1.84E-05,2.98E-05
A554,52.44,0.78,9792.059417,9589.233398,204.4793701,8.652628999,7.630712443,0.000488304,1.012836095,5.30E-05,3.75E-05,2.28E-06,2.51E-05,5.30E-05
A555,47.8,0.78,3334.033689,7962.963867,184.7299347,3.157594364,2.978757076,0.000510018,1.010334086,2.27E-05,4.92E-05,2.30E-06,1.94E-05,2.27E-05
A556,45,0.8,3590.060025,9485.076172,187.7371063,3.362520027,3.105316732,0.000482133,1.007477525,2.04E-05,3.67E-05,2.21E-06,1.58E-05,2.04E-05
A557,45,0.78,3535.744404,9625.418945,191.6231079,3.292364411,3.046744402,0.000479668,1.008400099,1.99E-05,3.66E-05,2.22E-06,1.58E-05,1.99E-05
A558,46.5,0.78,3006.67323,9511.755859,191.7779236,2.918058402,2.712328707,0.000481714,1.008726539,1.74E-05,3.73E-05,2.23E-06,1.45E-05,1.74E-05
A559,43.99090909,0.733363636,6430.591357,8976.240234,173.7581635,5.366365386,4.995252128,0.000475365,1.004303648,3.72E-05,4.13E-05,2.18E-06,1.86E-05,3.72E-05
A560,43.17272727,0.721818182,4667.111662,8905.823242,172.3950653,3.974131167,3.735527679,0.000474661,1.004054776,2.76E-05,4.21E-05,2.18E-06,1.52E-05,2.76E-05
A561,45.21818182,0.722363636,4956.75847,8956.685547,173.3796539,4.21214551,3.940634419,0.00047436,1.004235759,2.91E-05,4.18E-05,2.18E-06,1.57E-05,2.91E-05
A562,43.03636364,0.729272727,3742.829474,6681.38916,129.335434,3.280752008,3.195376643,0.000500491,0.99706158,2.87E-05,6.06E-05,2.23E-06,1.45E-05,2.87E-05
A563,45.9,0.8,2847.365034,9372.893555,190.1121368,2.825173622,2.629506079,0.000485633,1.008529123,1.68E-05,3.76E-05,2.23E-06,1.44E-05,1.68E-05
A564,53.94,0.8,1854.719707,9902.720703,176.9342041,2.153096474,2.010479947,0.000449849,1.002998709,1.10E-05,3.77E-05,2.13E-06,9.46E-06,1.07E-05
A565,72,0.8,2311.188135,10034.75586,179.2933197,2.551433069,2.33458582,0.000449352,1.003417179,1.34E-05,3.69E-05,2.14E-06,1.39E-05,1.31E-05
A566,45,0.8,1788.398081,9949.80957,177.7755585,2.079177371,1.954894323,0.000449605,1.003138385,1.05E-05,3.74E-05,2.13E-06,9.19E-06,1.02E-05
A567,45,0.8,2007.587312,9940.808594,177.6547089,2.224917934,2.084451727,0.000449687,1.003125192,1.16E-05,3.74E-05,2.14E-06,9.70E-06,1.14E-05
A568,45.7,0.8,1738.722181,10100.41602,180.5070953,2.051049683,1.927778932,0.000449066,1.003627051,1.01E-05,3.64E-05,2.14E-06,1.15E-05,9.90E-06
A569,54.05,0.78,13852.96,9485.91,194.52,12.56044545,10.7895589,0.000483903,1.009711296,7.48E-05,3.76E-05,2.24E-06,4.40E-05,7.48E-05
A570,46.40885162,0.795343637,2089.35498,9167.921875,179.0954742,2.282793926,2.146179776,0.000482222,1.005503904,1.28E-05,3.84E-05,2.19E-06,1.11E-05,1.28E-05
A571,45,0.8,2144.518047,8433.306641,174.6270905,2.314935506,2.187688846,0.0004947,1.005917896,1.41E-05,4.34E-05,2.22E-06,9.51E-06,1.41E-05
A572,45,0.8,2149.465929,8375.100586,173.4218445,2.31727483,2.190730975,0.000495242,1.005691068,1.42E-05,4.38E-05,2.22E-06,9.67E-06,1.42E-05
A573,45,0.8,2217.217492,8400.166016,173.9408722,2.363933936,2.232924677,0.000494947,1.005778192,1.46E-05,4.36E-05,2.22E-06,9.77E-06,1.46E-05
A574,45,0.8,2404.69872,8356.292969,170.6081696,2.490258393,2.349025513,0.00049395,1.004867636,1.57E-05,4.37E-05,2.22E-06,1.07E-05,1.57E-05
A575,47.305,0.78,3843.808573,8416.224609,187.050293,3.535175836,3.30963388,0.000500898,1.009947713,2.46E-05,4.52E-05,2.28E-06,2.16E-05,2.46E-05
A576,50.9,0.78,3766.73376,7351.168945,172.3744965,3.491666655,3.30814336,0.00051761,1.007926842,2.73E-05,5.46E-05,2.29E-06,1.81E-05,2.73E-05
A577,46.05454545,0.727545455,3522.234081,7710.547852,180.786972,3.191516515,3.057639444,0.000508814,1.009691842,2.46E-05,5.35E-05,2.30E-06,9.35E-06,2.47E-05
A578,44.4,0.78,2655.076332,8703.876953,181.6919403,2.64871872,2.493167232,0.000491064,1.007479563,1.68E-05,4.24E-05,2.23E-06,1.51E-05,1.68E-05
A579,47.33739853,0.791230917,3822.299072,7168.161621,181.5684052,3.53469154,3.379280762,0.000530997,1.011351612,2.86E-05,5.74E-05,2.34E-06,2.27E-05,2.85E-05
A580,49.5,0.8,4599.059523,7015.328613,173.5083313,4.168446868,3.982369315,0.0005305,1.009147439,3.45E-05,5.80E-05,2.32E-06,2.08E-05,3.45E-05
A581,48.8,0.78,5408.233193,6892.064941,167.0303345,4.752042681,4.598465704,0.000527403,1.007422359,4.09E-05,5.98E-05,2.30E-06,2.92E-05,4.09E-05
A582,45,0.8,1973.524969,10464.09277,178.5607605,2.202817805,2.06159537,0.000452314,1.002136585,1.07E-05,3.24E-05,2.10E-06,9.37E-06,1.06E-05
A583,48.8,0.78,3351.659479,9364.53125,189.0781555,3.181420337,2.944020583,0.000482793,1.00821525,1.95E-05,3.81E-05,2.22E-06,1.57E-05,1.95E-05
A584,48.33349609,0.786841929,2641.81958,9213.461914,186.0279236,2.67191834,2.492332505,0.000484529,1.007597778,1.59E-05,3.88E-05,2.22E-06,1.05E-05,1.59E-05
A585,48.9,0.78,6491.46486,8423.333984,183.4168701,5.660537299,5.247383611,0.000498243,1.008740115,4.02E-05,4.49E-05,2.26E-06,2.67E-05,4.02E-05
A586,44.9,0.78,2091.550525,10448.05273,182.4527283,2.267430869,2.121316923,0.000461069,1.003408314,1.13E-05,3.16E-05,2.12E-06,1.21E-05,1.13E-05
A587,41.8,0.78,1308.858813,10326.61133,180.3273163,1.755932783,1.670302685,0.000461661,1.003031379,7.58E-06,3.21E-05,2.12E-06,9.64E-06,7.57E-06
A588,47.6,0.78,3365.603213,9020.358398,182.4883118,3.177337089,2.953804532,0.000485108,1.006932749,2.02E-05,4.01E-05,2.22E-06,1.83E-05,2.02E-05
A589,45.4,0.78,3171.991448,8732.207031,180.7629395,3.020080763,2.828282732,0.000489847,1.007107135,1.97E-05,4.21E-05,2.23E-06,1.66E-05,1.97E-05
A590,44,0.78,2604.635574,8651.460938,179.0914459,2.609351117,2.458906835,0.000490455,1.006775362,1.65E-05,4.27E-05,2.23E-06,1.30E-05,1.65E-05
A591,50.24,0.78,4747.917627,8662.791016,184.2853088,4.257813677,3.935961998,0.000493516,1.008415268,2.91E-05,4.30E-05,2.25E-06,2.16E-05,2.91E-05
A592,52.99504089,0.76695776,4305.713867,6077.635742,173.8496094,3.898005984,3.835793418,0.000561869,1.011665768,3.76E-05,7.53E-05,2.38E-06,2.32E-05,3.76E-05
A593,48.1,0.78,3150.104836,8920.399414,187.3640594,3.027597671,2.822194129,0.000490102,1.008760585,1.93E-05,4.11E-05,2.24E-06,1.57E-05,1.93E-05
A594,45.9,0.78,3444.118297,8513.705078,182.267746,3.22286428,3.020989278,0.000495473,1.008142407,2.18E-05,4.40E-05,2.25E-06,1.86E-05,2.18E-05
A595,45.4,0.78,2670.874435,9152.84375,180.326828,2.663787829,2.493667065,0.000481292,1.005918859,1.60E-05,3.90E-05,2.20E-06,1.19E-05,1.60E-05
A596,45,0.8,2112.5836,9088.177734,179.0527802,2.29700625,2.161929583,0.000484337,1.005689407,1.30E-05,3.88E-05,2.20E-06,9.49E-06,1.30E-05
A597,43.73454545,0.73,2340.571523,9096.508789,181.3203583,2.377499871,2.248008456,0.000477509,1.006384547,1.44E-05,4.10E-05,2.21E-06,1.15E-05,1.44E-05
A598,44.6,0.78,2441.48921,9241.677734,184.2140198,2.504408317,2.350366283,0.000481967,1.00693701,1.47E-05,3.87E-05,2.21E-06,1.17E-05,1.47E-05
A599,44,0.8,2774.42,9251.7,178.75,2.752021503,2.569770398,0.000481021,1.005171284,1.63E-05,3.76E-05,2.19E-06,1.16E-05,1.63E-05
A600,46.10909091,0.73,2913.102956,9105.341797,181.0463715,2.771848714,2.603858731,0.000477136,1.006272286,1.75E-05,4.09E-05,2.21E-06,1.31E-05,1.75E-05
A601,43,0.8,2264.428478,9344.236328,185.7964325,2.397644412,2.252850214,0.000483522,1.007197726,1.36E-05,3.75E-05,2.21E-06,1.35E-05,1.36E-05
A602,45.23,0.78,2275.661127,9174.77832,182.427002,2.392646086,2.249140641,0.000482191,1.006538371,1.39E-05,3.90E-05,2.21E-06,1.10E-05,1.39E-05
A603,47.93306732,0.788609862,2856.634033,9584.875977,190.968338,2.82958781,2.626043555,0.000480993,1.008284564,1.65E-05,3.66E-05,2.22E-06,1.38E-05,1.65E-05
A604,51.3,0.78,4766.843742,9026.295898,196.8116913,4.296181922,3.947850438,0.000494181,1.011641567,2.83E-05,4.09E-05,2.28E-06,2.03E-05,2.83E-05
A605,50.16559982,0.778918445,3447.276367,7765.217285,160.4462128,3.23340136,3.040036212,0.000498368,1.003242486,2.35E-05,4.90E-05,2.22E-06,1.34E-05,2.35E-05
A606,46,0.78,4175.005116,8956.085938,186.2074585,3.774021725,3.502051277,0.000488882,1.008308423,2.49E-05,4.08E-05,2.24E-06,1.91E-05,2.49E-05
A607,42.31729507,0.814077616,5426.757324,8313.061523,176.963501,4.790532448,4.460231081,0.000500556,1.006953713,3.41E-05,4.41E-05,2.24E-06,2.57E-05,3.41E-05
A608,44.1,0.78,1689.6115,10186.15234,180.6916504,2.000226345,1.887387532,0.000464089,1.003488924,9.58E-06,3.28E-05,2.13E-06,1.06E-05,9.58E-06
A609,45,0.8,2999.842364,7647.767578,167.6921234,2.909569719,2.756326864,0.000508682,1.005740501,2.10E-05,5.00E-05,2.25E-06,1.56E-05,2.10E-05
A610,43.6,0.78,1610.861733,9702.432617,176.0601044,1.944805508,1.841985197,0.000469055,1.00321775,9.56E-06,3.53E-05,2.14E-06,1.07E-05,9.56E-06
